audio_path,feat_path
ar-XA-Wavenet-B/female_ad_00777.wav,ar-XA-Wavenet-B/female_ad_00777.pt
ar-XA-Wavenet-B/male_ac_01432.wav,ar-XA-Wavenet-B/male_ac_01432.pt
ar-XA-Wavenet-B/male_ac_01279.wav,ar-XA-Wavenet-B/male_ac_01279.pt
ar-XA-Wavenet-B/female_ad_00548.wav,ar-XA-Wavenet-B/female_ad_00548.pt
ar-XA-Wavenet-D/male_ac_01552.wav,ar-XA-Wavenet-D/male_ac_01552.pt
ar-XA-Wavenet-D/female_ad_00493.wav,ar-XA-Wavenet-D/female_ad_00493.pt
ar-XA-Wavenet-D/female_ab_00121.wav,ar-XA-Wavenet-D/female_ab_00121.pt
ar-XA-Wavenet-D/male_aa_00989.wav,ar-XA-Wavenet-D/male_aa_00989.pt
ar-XA-Wavenet-B/male_aa_01132.wav,ar-XA-Wavenet-B/male_aa_01132.pt
ar-XA-Wavenet-B/female_ab_00000.wav,ar-XA-Wavenet-B/female_ab_00000.pt
ar-XA-Wavenet-D/female_ab_00262.wav,ar-XA-Wavenet-D/female_ab_00262.pt
ar-XA-Wavenet-B/male_ac_01300.wav,ar-XA-Wavenet-B/male_ac_01300.pt
ar-XA-Wavenet-D/male_ac_01502.wav,ar-XA-Wavenet-D/male_ac_01502.pt
ar-XA-Wavenet-D/female_ad_00592.wav,ar-XA-Wavenet-D/female_ad_00592.pt
ar-XA-Wavenet-D/male_ac_01525.wav,ar-XA-Wavenet-D/male_ac_01525.pt
ar-XA-Wavenet-B/female_ab_00057.wav,ar-XA-Wavenet-B/female_ab_00057.pt
ar-XA-Wavenet-B/male_ac_01425.wav,ar-XA-Wavenet-B/male_ac_01425.pt
ar-XA-Wavenet-B/female_ab_00071.wav,ar-XA-Wavenet-B/female_ab_00071.pt
ar-XA-Wavenet-B/male_aa_01020.wav,ar-XA-Wavenet-B/male_aa_01020.pt
ar-XA-Wavenet-B/female_ab_00072.wav,ar-XA-Wavenet-B/female_ab_00072.pt
ar-XA-Wavenet-D/male_aa_01069.wav,ar-XA-Wavenet-D/male_aa_01069.pt
ar-XA-Wavenet-D/male_ac_01324.wav,ar-XA-Wavenet-D/male_ac_01324.pt
ar-XA-Wavenet-B/male_aa_01062.wav,ar-XA-Wavenet-B/male_aa_01062.pt
ar-XA-Wavenet-D/male_ac_01347.wav,ar-XA-Wavenet-D/male_ac_01347.pt
ar-XA-Wavenet-B/male_ac_01509.wav,ar-XA-Wavenet-B/male_ac_01509.pt
ar-XA-Wavenet-B/male_aa_01023.wav,ar-XA-Wavenet-B/male_aa_01023.pt
ar-XA-Wavenet-D/male_aa_00819.wav,ar-XA-Wavenet-D/male_aa_00819.pt
ar-XA-Wavenet-D/female_ad_00481.wav,ar-XA-Wavenet-D/female_ad_00481.pt
ar-XA-Wavenet-B/female_ad_00409.wav,ar-XA-Wavenet-B/female_ad_00409.pt
ar-XA-Wavenet-D/male_aa_00813.wav,ar-XA-Wavenet-D/male_aa_00813.pt
ar-XA-Wavenet-B/female_ad_00690.wav,ar-XA-Wavenet-B/female_ad_00690.pt
ar-XA-Wavenet-B/male_ac_01433.wav,ar-XA-Wavenet-B/male_ac_01433.pt
ar-XA-Wavenet-D/male_ac_01216.wav,ar-XA-Wavenet-D/male_ac_01216.pt
ar-XA-Wavenet-D/male_ac_01232.wav,ar-XA-Wavenet-D/male_ac_01232.pt
ar-XA-Wavenet-D/female_ab_00090.wav,ar-XA-Wavenet-D/female_ab_00090.pt
ar-XA-Wavenet-B/female_ab_00245.wav,ar-XA-Wavenet-B/female_ab_00245.pt
ar-XA-Wavenet-D/male_ac_01485.wav,ar-XA-Wavenet-D/male_ac_01485.pt
ar-XA-Wavenet-D/male_aa_00996.wav,ar-XA-Wavenet-D/male_aa_00996.pt
ar-XA-Wavenet-D/female_ab_00219.wav,ar-XA-Wavenet-D/female_ab_00219.pt
ar-XA-Wavenet-D/male_ac_01577.wav,ar-XA-Wavenet-D/male_ac_01577.pt
ar-XA-Wavenet-B/male_ac_01376.wav,ar-XA-Wavenet-B/male_ac_01376.pt
ar-XA-Wavenet-B/male_aa_00974.wav,ar-XA-Wavenet-B/male_aa_00974.pt
ar-XA-Wavenet-D/female_ab_00347.wav,ar-XA-Wavenet-D/female_ab_00347.pt
ar-XA-Wavenet-B/male_ac_01345.wav,ar-XA-Wavenet-B/male_ac_01345.pt
ar-XA-Wavenet-B/male_ac_01370.wav,ar-XA-Wavenet-B/male_ac_01370.pt
ar-XA-Wavenet-D/female_ab_00158.wav,ar-XA-Wavenet-D/female_ab_00158.pt
ar-XA-Wavenet-B/female_ab_00167.wav,ar-XA-Wavenet-B/female_ab_00167.pt
ar-XA-Wavenet-D/male_aa_00933.wav,ar-XA-Wavenet-D/male_aa_00933.pt
ar-XA-Wavenet-D/male_aa_01119.wav,ar-XA-Wavenet-D/male_aa_01119.pt
ar-XA-Wavenet-B/male_aa_01172.wav,ar-XA-Wavenet-B/male_aa_01172.pt
ar-XA-Wavenet-B/male_ac_01378.wav,ar-XA-Wavenet-B/male_ac_01378.pt
ar-XA-Wavenet-D/male_ac_01331.wav,ar-XA-Wavenet-D/male_ac_01331.pt
ar-XA-Wavenet-B/female_ab_00048.wav,ar-XA-Wavenet-B/female_ab_00048.pt
ar-XA-Wavenet-B/male_aa_01171.wav,ar-XA-Wavenet-B/male_aa_01171.pt
ar-XA-Wavenet-D/male_aa_01088.wav,ar-XA-Wavenet-D/male_aa_01088.pt
ar-XA-Wavenet-B/male_aa_00921.wav,ar-XA-Wavenet-B/male_aa_00921.pt
ar-XA-Wavenet-D/female_ab_00061.wav,ar-XA-Wavenet-D/female_ab_00061.pt
ar-XA-Wavenet-D/female_ab_00093.wav,ar-XA-Wavenet-D/female_ab_00093.pt
ar-XA-Wavenet-D/female_ab_00309.wav,ar-XA-Wavenet-D/female_ab_00309.pt
ar-XA-Wavenet-B/female_ab_00083.wav,ar-XA-Wavenet-B/female_ab_00083.pt
ar-XA-Wavenet-B/female_ad_00420.wav,ar-XA-Wavenet-B/female_ad_00420.pt
ar-XA-Wavenet-D/male_ac_01362.wav,ar-XA-Wavenet-D/male_ac_01362.pt
ar-XA-Wavenet-B/female_ab_00188.wav,ar-XA-Wavenet-B/female_ab_00188.pt
ar-XA-Wavenet-B/female_ab_00309.wav,ar-XA-Wavenet-B/female_ab_00309.pt
ar-XA-Wavenet-D/female_ad_00521.wav,ar-XA-Wavenet-D/female_ad_00521.pt
ar-XA-Wavenet-B/male_ac_01253.wav,ar-XA-Wavenet-B/male_ac_01253.pt
ar-XA-Wavenet-B/female_ab_00372.wav,ar-XA-Wavenet-B/female_ab_00372.pt
ar-XA-Wavenet-D/female_ab_00334.wav,ar-XA-Wavenet-D/female_ab_00334.pt
ar-XA-Wavenet-D/female_ab_00340.wav,ar-XA-Wavenet-D/female_ab_00340.pt
ar-XA-Wavenet-D/female_ad_00699.wav,ar-XA-Wavenet-D/female_ad_00699.pt
ar-XA-Wavenet-B/male_aa_01063.wav,ar-XA-Wavenet-B/male_aa_01063.pt
ar-XA-Wavenet-B/female_ab_00169.wav,ar-XA-Wavenet-B/female_ab_00169.pt
ar-XA-Wavenet-D/female_ab_00356.wav,ar-XA-Wavenet-D/female_ab_00356.pt
ar-XA-Wavenet-D/male_aa_01138.wav,ar-XA-Wavenet-D/male_aa_01138.pt
ar-XA-Wavenet-B/male_ac_01329.wav,ar-XA-Wavenet-B/male_ac_01329.pt
ar-XA-Wavenet-B/female_ad_00775.wav,ar-XA-Wavenet-B/female_ad_00775.pt
ar-XA-Wavenet-B/female_ab_00047.wav,ar-XA-Wavenet-B/female_ab_00047.pt
ar-XA-Wavenet-B/female_ab_00279.wav,ar-XA-Wavenet-B/female_ab_00279.pt
ar-XA-Wavenet-B/male_aa_00813.wav,ar-XA-Wavenet-B/male_aa_00813.pt
ar-XA-Wavenet-B/male_ac_01337.wav,ar-XA-Wavenet-B/male_ac_01337.pt
ar-XA-Wavenet-B/male_ac_01437.wav,ar-XA-Wavenet-B/male_ac_01437.pt
ar-XA-Wavenet-B/male_ac_01435.wav,ar-XA-Wavenet-B/male_ac_01435.pt
ar-XA-Wavenet-D/male_ac_01205.wav,ar-XA-Wavenet-D/male_ac_01205.pt
ar-XA-Wavenet-D/female_ab_00195.wav,ar-XA-Wavenet-D/female_ab_00195.pt
ar-XA-Wavenet-D/female_ab_00280.wav,ar-XA-Wavenet-D/female_ab_00280.pt
ar-XA-Wavenet-B/female_ab_00133.wav,ar-XA-Wavenet-B/female_ab_00133.pt
ar-XA-Wavenet-B/male_aa_01170.wav,ar-XA-Wavenet-B/male_aa_01170.pt
ar-XA-Wavenet-B/male_aa_00986.wav,ar-XA-Wavenet-B/male_aa_00986.pt
ar-XA-Wavenet-B/male_aa_00955.wav,ar-XA-Wavenet-B/male_aa_00955.pt
ar-XA-Wavenet-B/female_ad_00711.wav,ar-XA-Wavenet-B/female_ad_00711.pt
ar-XA-Wavenet-B/male_ac_01568.wav,ar-XA-Wavenet-B/male_ac_01568.pt
ar-XA-Wavenet-B/female_ab_00280.wav,ar-XA-Wavenet-B/female_ab_00280.pt
ar-XA-Wavenet-D/male_ac_01204.wav,ar-XA-Wavenet-D/male_ac_01204.pt
ar-XA-Wavenet-D/female_ad_00616.wav,ar-XA-Wavenet-D/female_ad_00616.pt
ar-XA-Wavenet-B/male_aa_00953.wav,ar-XA-Wavenet-B/male_aa_00953.pt
ar-XA-Wavenet-D/female_ab_00176.wav,ar-XA-Wavenet-D/female_ab_00176.pt
ar-XA-Wavenet-B/male_aa_00868.wav,ar-XA-Wavenet-B/male_aa_00868.pt
ar-XA-Wavenet-D/female_ad_00654.wav,ar-XA-Wavenet-D/female_ad_00654.pt
ar-XA-Wavenet-D/female_ab_00192.wav,ar-XA-Wavenet-D/female_ab_00192.pt
ar-XA-Wavenet-D/male_ac_01432.wav,ar-XA-Wavenet-D/male_ac_01432.pt
ar-XA-Wavenet-D/male_aa_01049.wav,ar-XA-Wavenet-D/male_aa_01049.pt
ar-XA-Wavenet-D/male_aa_00834.wav,ar-XA-Wavenet-D/male_aa_00834.pt
ar-XA-Wavenet-D/male_ac_01389.wav,ar-XA-Wavenet-D/male_ac_01389.pt
ar-XA-Wavenet-D/female_ad_00723.wav,ar-XA-Wavenet-D/female_ad_00723.pt
ar-XA-Wavenet-B/female_ad_00605.wav,ar-XA-Wavenet-B/female_ad_00605.pt
ar-XA-Wavenet-B/female_ab_00355.wav,ar-XA-Wavenet-B/female_ab_00355.pt
ar-XA-Wavenet-B/female_ad_00717.wav,ar-XA-Wavenet-B/female_ad_00717.pt
ar-XA-Wavenet-D/female_ad_00452.wav,ar-XA-Wavenet-D/female_ad_00452.pt
ar-XA-Wavenet-D/female_ad_00775.wav,ar-XA-Wavenet-D/female_ad_00775.pt
ar-XA-Wavenet-D/male_ac_01423.wav,ar-XA-Wavenet-D/male_ac_01423.pt
ar-XA-Wavenet-D/male_aa_00832.wav,ar-XA-Wavenet-D/male_aa_00832.pt
ar-XA-Wavenet-D/female_ad_00639.wav,ar-XA-Wavenet-D/female_ad_00639.pt
ar-XA-Wavenet-D/male_ac_01275.wav,ar-XA-Wavenet-D/male_ac_01275.pt
ar-XA-Wavenet-B/male_ac_01264.wav,ar-XA-Wavenet-B/male_ac_01264.pt
ar-XA-Wavenet-D/female_ad_00694.wav,ar-XA-Wavenet-D/female_ad_00694.pt
ar-XA-Wavenet-B/male_ac_01379.wav,ar-XA-Wavenet-B/male_ac_01379.pt
ar-XA-Wavenet-D/female_ab_00171.wav,ar-XA-Wavenet-D/female_ab_00171.pt
ar-XA-Wavenet-B/female_ab_00260.wav,ar-XA-Wavenet-B/female_ab_00260.pt
ar-XA-Wavenet-D/male_ac_01438.wav,ar-XA-Wavenet-D/male_ac_01438.pt
ar-XA-Wavenet-B/female_ab_00187.wav,ar-XA-Wavenet-B/female_ab_00187.pt
ar-XA-Wavenet-B/male_aa_00887.wav,ar-XA-Wavenet-B/male_aa_00887.pt
ar-XA-Wavenet-D/female_ab_00163.wav,ar-XA-Wavenet-D/female_ab_00163.pt
ar-XA-Wavenet-D/male_aa_01186.wav,ar-XA-Wavenet-D/male_aa_01186.pt
ar-XA-Wavenet-D/female_ab_00272.wav,ar-XA-Wavenet-D/female_ab_00272.pt
ar-XA-Wavenet-B/female_ad_00407.wav,ar-XA-Wavenet-B/female_ad_00407.pt
ar-XA-Wavenet-B/male_ac_01550.wav,ar-XA-Wavenet-B/male_ac_01550.pt
ar-XA-Wavenet-D/male_aa_01167.wav,ar-XA-Wavenet-D/male_aa_01167.pt
ar-XA-Wavenet-D/male_aa_00945.wav,ar-XA-Wavenet-D/male_aa_00945.pt
ar-XA-Wavenet-D/female_ab_00292.wav,ar-XA-Wavenet-D/female_ab_00292.pt
ar-XA-Wavenet-B/female_ab_00055.wav,ar-XA-Wavenet-B/female_ab_00055.pt
ar-XA-Wavenet-D/male_ac_01531.wav,ar-XA-Wavenet-D/male_ac_01531.pt
ar-XA-Wavenet-D/male_aa_00958.wav,ar-XA-Wavenet-D/male_aa_00958.pt
ar-XA-Wavenet-B/male_ac_01445.wav,ar-XA-Wavenet-B/male_ac_01445.pt
ar-XA-Wavenet-B/male_ac_01271.wav,ar-XA-Wavenet-B/male_ac_01271.pt
ar-XA-Wavenet-D/female_ad_00510.wav,ar-XA-Wavenet-D/female_ad_00510.pt
ar-XA-Wavenet-D/male_aa_00807.wav,ar-XA-Wavenet-D/male_aa_00807.pt
ar-XA-Wavenet-D/female_ab_00255.wav,ar-XA-Wavenet-D/female_ab_00255.pt
ar-XA-Wavenet-D/female_ad_00689.wav,ar-XA-Wavenet-D/female_ad_00689.pt
ar-XA-Wavenet-B/male_ac_01507.wav,ar-XA-Wavenet-B/male_ac_01507.pt
ar-XA-Wavenet-B/female_ab_00353.wav,ar-XA-Wavenet-B/female_ab_00353.pt
ar-XA-Wavenet-B/male_ac_01267.wav,ar-XA-Wavenet-B/male_ac_01267.pt
ar-XA-Wavenet-D/female_ad_00770.wav,ar-XA-Wavenet-D/female_ad_00770.pt
ar-XA-Wavenet-B/female_ab_00270.wav,ar-XA-Wavenet-B/female_ab_00270.pt
ar-XA-Wavenet-B/male_ac_01566.wav,ar-XA-Wavenet-B/male_ac_01566.pt
ar-XA-Wavenet-D/female_ab_00388.wav,ar-XA-Wavenet-D/female_ab_00388.pt
ar-XA-Wavenet-B/male_ac_01473.wav,ar-XA-Wavenet-B/male_ac_01473.pt
ar-XA-Wavenet-B/female_ad_00586.wav,ar-XA-Wavenet-B/female_ad_00586.pt
ar-XA-Wavenet-D/male_aa_01063.wav,ar-XA-Wavenet-D/male_aa_01063.pt
ar-XA-Wavenet-B/male_ac_01339.wav,ar-XA-Wavenet-B/male_ac_01339.pt
ar-XA-Wavenet-B/male_aa_01106.wav,ar-XA-Wavenet-B/male_aa_01106.pt
ar-XA-Wavenet-D/female_ab_00332.wav,ar-XA-Wavenet-D/female_ab_00332.pt
ar-XA-Wavenet-D/female_ad_00582.wav,ar-XA-Wavenet-D/female_ad_00582.pt
ar-XA-Wavenet-B/male_ac_01563.wav,ar-XA-Wavenet-B/male_ac_01563.pt
ar-XA-Wavenet-D/male_ac_01559.wav,ar-XA-Wavenet-D/male_ac_01559.pt
ar-XA-Wavenet-B/male_aa_01143.wav,ar-XA-Wavenet-B/male_aa_01143.pt
ar-XA-Wavenet-D/female_ad_00626.wav,ar-XA-Wavenet-D/female_ad_00626.pt
ar-XA-Wavenet-D/female_ad_00475.wav,ar-XA-Wavenet-D/female_ad_00475.pt
ar-XA-Wavenet-B/female_ab_00371.wav,ar-XA-Wavenet-B/female_ab_00371.pt
ar-XA-Wavenet-B/female_ab_00382.wav,ar-XA-Wavenet-B/female_ab_00382.pt
ar-XA-Wavenet-D/male_ac_01536.wav,ar-XA-Wavenet-D/male_ac_01536.pt
ar-XA-Wavenet-B/female_ab_00343.wav,ar-XA-Wavenet-B/female_ab_00343.pt
ar-XA-Wavenet-D/female_ab_00206.wav,ar-XA-Wavenet-D/female_ab_00206.pt
ar-XA-Wavenet-B/male_ac_01436.wav,ar-XA-Wavenet-B/male_ac_01436.pt
ar-XA-Wavenet-B/female_ab_00182.wav,ar-XA-Wavenet-B/female_ab_00182.pt
ar-XA-Wavenet-D/male_ac_01337.wav,ar-XA-Wavenet-D/male_ac_01337.pt
ar-XA-Wavenet-D/male_aa_01080.wav,ar-XA-Wavenet-D/male_aa_01080.pt
ar-XA-Wavenet-D/female_ad_00570.wav,ar-XA-Wavenet-D/female_ad_00570.pt
ar-XA-Wavenet-D/female_ab_00199.wav,ar-XA-Wavenet-D/female_ab_00199.pt
ar-XA-Wavenet-B/male_ac_01527.wav,ar-XA-Wavenet-B/male_ac_01527.pt
ar-XA-Wavenet-D/male_ac_01412.wav,ar-XA-Wavenet-D/male_ac_01412.pt
ar-XA-Wavenet-B/male_aa_01034.wav,ar-XA-Wavenet-B/male_aa_01034.pt
ar-XA-Wavenet-D/male_aa_01132.wav,ar-XA-Wavenet-D/male_aa_01132.pt
ar-XA-Wavenet-D/female_ab_00210.wav,ar-XA-Wavenet-D/female_ab_00210.pt
ar-XA-Wavenet-B/male_ac_01263.wav,ar-XA-Wavenet-B/male_ac_01263.pt
ar-XA-Wavenet-D/male_ac_01480.wav,ar-XA-Wavenet-D/male_ac_01480.pt
ar-XA-Wavenet-D/female_ad_00721.wav,ar-XA-Wavenet-D/female_ad_00721.pt
ar-XA-Wavenet-B/male_ac_01413.wav,ar-XA-Wavenet-B/male_ac_01413.pt
ar-XA-Wavenet-B/female_ab_00140.wav,ar-XA-Wavenet-B/female_ab_00140.pt
ar-XA-Wavenet-B/male_ac_01323.wav,ar-XA-Wavenet-B/male_ac_01323.pt
ar-XA-Wavenet-B/male_ac_01310.wav,ar-XA-Wavenet-B/male_ac_01310.pt
ar-XA-Wavenet-B/male_aa_00990.wav,ar-XA-Wavenet-B/male_aa_00990.pt
ar-XA-Wavenet-B/male_ac_01248.wav,ar-XA-Wavenet-B/male_ac_01248.pt
ar-XA-Wavenet-D/female_ad_00449.wav,ar-XA-Wavenet-D/female_ad_00449.pt
ar-XA-Wavenet-D/male_ac_01591.wav,ar-XA-Wavenet-D/male_ac_01591.pt
ar-XA-Wavenet-D/male_aa_00861.wav,ar-XA-Wavenet-D/male_aa_00861.pt
ar-XA-Wavenet-B/male_ac_01344.wav,ar-XA-Wavenet-B/male_ac_01344.pt
ar-XA-Wavenet-B/male_aa_01120.wav,ar-XA-Wavenet-B/male_aa_01120.pt
ar-XA-Wavenet-B/female_ab_00298.wav,ar-XA-Wavenet-B/female_ab_00298.pt
ar-XA-Wavenet-B/male_aa_01037.wav,ar-XA-Wavenet-B/male_aa_01037.pt
ar-XA-Wavenet-B/male_aa_01101.wav,ar-XA-Wavenet-B/male_aa_01101.pt
ar-XA-Wavenet-D/female_ad_00676.wav,ar-XA-Wavenet-D/female_ad_00676.pt
ar-XA-Wavenet-B/male_ac_01397.wav,ar-XA-Wavenet-B/male_ac_01397.pt
ar-XA-Wavenet-B/male_aa_01104.wav,ar-XA-Wavenet-B/male_aa_01104.pt
ar-XA-Wavenet-B/male_aa_01050.wav,ar-XA-Wavenet-B/male_aa_01050.pt
ar-XA-Wavenet-B/female_ad_00655.wav,ar-XA-Wavenet-B/female_ad_00655.pt
ar-XA-Wavenet-B/female_ad_00597.wav,ar-XA-Wavenet-B/female_ad_00597.pt
ar-XA-Wavenet-B/female_ab_00184.wav,ar-XA-Wavenet-B/female_ab_00184.pt
ar-XA-Wavenet-B/male_aa_00821.wav,ar-XA-Wavenet-B/male_aa_00821.pt
ar-XA-Wavenet-D/male_ac_01450.wav,ar-XA-Wavenet-D/male_ac_01450.pt
ar-XA-Wavenet-B/female_ad_00681.wav,ar-XA-Wavenet-B/female_ad_00681.pt
ar-XA-Wavenet-D/female_ad_00740.wav,ar-XA-Wavenet-D/female_ad_00740.pt
ar-XA-Wavenet-D/male_ac_01336.wav,ar-XA-Wavenet-D/male_ac_01336.pt
ar-XA-Wavenet-B/male_aa_01073.wav,ar-XA-Wavenet-B/male_aa_01073.pt
ar-XA-Wavenet-D/female_ad_00679.wav,ar-XA-Wavenet-D/female_ad_00679.pt
ar-XA-Wavenet-D/male_ac_01465.wav,ar-XA-Wavenet-D/male_ac_01465.pt
ar-XA-Wavenet-D/female_ab_00006.wav,ar-XA-Wavenet-D/female_ab_00006.pt
ar-XA-Wavenet-D/male_aa_00985.wav,ar-XA-Wavenet-D/male_aa_00985.pt
ar-XA-Wavenet-D/female_ab_00079.wav,ar-XA-Wavenet-D/female_ab_00079.pt
ar-XA-Wavenet-D/male_aa_00808.wav,ar-XA-Wavenet-D/male_aa_00808.pt
ar-XA-Wavenet-D/female_ad_00630.wav,ar-XA-Wavenet-D/female_ad_00630.pt
ar-XA-Wavenet-B/male_ac_01205.wav,ar-XA-Wavenet-B/male_ac_01205.pt
ar-XA-Wavenet-B/female_ab_00373.wav,ar-XA-Wavenet-B/female_ab_00373.pt
ar-XA-Wavenet-B/female_ab_00148.wav,ar-XA-Wavenet-B/female_ab_00148.pt
ar-XA-Wavenet-B/male_aa_00810.wav,ar-XA-Wavenet-B/male_aa_00810.pt
ar-XA-Wavenet-D/male_ac_01383.wav,ar-XA-Wavenet-D/male_ac_01383.pt
ar-XA-Wavenet-D/female_ad_00587.wav,ar-XA-Wavenet-D/female_ad_00587.pt
ar-XA-Wavenet-D/male_aa_01195.wav,ar-XA-Wavenet-D/male_aa_01195.pt
ar-XA-Wavenet-B/male_ac_01569.wav,ar-XA-Wavenet-B/male_ac_01569.pt
ar-XA-Wavenet-B/male_ac_01584.wav,ar-XA-Wavenet-B/male_ac_01584.pt
ar-XA-Wavenet-B/male_ac_01354.wav,ar-XA-Wavenet-B/male_ac_01354.pt
ar-XA-Wavenet-D/male_aa_01192.wav,ar-XA-Wavenet-D/male_aa_01192.pt
ar-XA-Wavenet-D/male_ac_01266.wav,ar-XA-Wavenet-D/male_ac_01266.pt
ar-XA-Wavenet-D/male_aa_00949.wav,ar-XA-Wavenet-D/male_aa_00949.pt
ar-XA-Wavenet-B/male_aa_01098.wav,ar-XA-Wavenet-B/male_aa_01098.pt
ar-XA-Wavenet-D/female_ab_00136.wav,ar-XA-Wavenet-D/female_ab_00136.pt
ar-XA-Wavenet-B/male_aa_00818.wav,ar-XA-Wavenet-B/male_aa_00818.pt
ar-XA-Wavenet-D/male_aa_00879.wav,ar-XA-Wavenet-D/male_aa_00879.pt
ar-XA-Wavenet-D/female_ab_00365.wav,ar-XA-Wavenet-D/female_ab_00365.pt
ar-XA-Wavenet-B/female_ad_00692.wav,ar-XA-Wavenet-B/female_ad_00692.pt
ar-XA-Wavenet-D/female_ab_00053.wav,ar-XA-Wavenet-D/female_ab_00053.pt
ar-XA-Wavenet-B/male_ac_01574.wav,ar-XA-Wavenet-B/male_ac_01574.pt
ar-XA-Wavenet-D/male_ac_01461.wav,ar-XA-Wavenet-D/male_ac_01461.pt
ar-XA-Wavenet-B/female_ab_00160.wav,ar-XA-Wavenet-B/female_ab_00160.pt
ar-XA-Wavenet-D/female_ab_00325.wav,ar-XA-Wavenet-D/female_ab_00325.pt
ar-XA-Wavenet-D/male_ac_01576.wav,ar-XA-Wavenet-D/male_ac_01576.pt
ar-XA-Wavenet-B/male_aa_00839.wav,ar-XA-Wavenet-B/male_aa_00839.pt
ar-XA-Wavenet-D/female_ad_00787.wav,ar-XA-Wavenet-D/female_ad_00787.pt
ar-XA-Wavenet-B/female_ad_00733.wav,ar-XA-Wavenet-B/female_ad_00733.pt
ar-XA-Wavenet-B/male_aa_00875.wav,ar-XA-Wavenet-B/male_aa_00875.pt
ar-XA-Wavenet-D/male_aa_00848.wav,ar-XA-Wavenet-D/male_aa_00848.pt
ar-XA-Wavenet-D/male_ac_01368.wav,ar-XA-Wavenet-D/male_ac_01368.pt
ar-XA-Wavenet-B/female_ad_00523.wav,ar-XA-Wavenet-B/female_ad_00523.pt
ar-XA-Wavenet-B/female_ad_00764.wav,ar-XA-Wavenet-B/female_ad_00764.pt
ar-XA-Wavenet-B/male_aa_01156.wav,ar-XA-Wavenet-B/male_aa_01156.pt
ar-XA-Wavenet-D/male_aa_01154.wav,ar-XA-Wavenet-D/male_aa_01154.pt
ar-XA-Wavenet-D/female_ad_00652.wav,ar-XA-Wavenet-D/female_ad_00652.pt
ar-XA-Wavenet-D/female_ad_00708.wav,ar-XA-Wavenet-D/female_ad_00708.pt
ar-XA-Wavenet-B/male_ac_01327.wav,ar-XA-Wavenet-B/male_ac_01327.pt
ar-XA-Wavenet-D/male_ac_01237.wav,ar-XA-Wavenet-D/male_ac_01237.pt
ar-XA-Wavenet-D/female_ab_00201.wav,ar-XA-Wavenet-D/female_ab_00201.pt
ar-XA-Wavenet-D/male_ac_01310.wav,ar-XA-Wavenet-D/male_ac_01310.pt
ar-XA-Wavenet-B/male_ac_01382.wav,ar-XA-Wavenet-B/male_ac_01382.pt
ar-XA-Wavenet-B/male_aa_00949.wav,ar-XA-Wavenet-B/male_aa_00949.pt
ar-XA-Wavenet-D/male_ac_01373.wav,ar-XA-Wavenet-D/male_ac_01373.pt
ar-XA-Wavenet-D/female_ad_00454.wav,ar-XA-Wavenet-D/female_ad_00454.pt
ar-XA-Wavenet-B/male_aa_01153.wav,ar-XA-Wavenet-B/male_aa_01153.pt
ar-XA-Wavenet-B/male_ac_01245.wav,ar-XA-Wavenet-B/male_ac_01245.pt
ar-XA-Wavenet-D/female_ab_00279.wav,ar-XA-Wavenet-D/female_ab_00279.pt
ar-XA-Wavenet-B/male_ac_01231.wav,ar-XA-Wavenet-B/male_ac_01231.pt
ar-XA-Wavenet-D/male_aa_00907.wav,ar-XA-Wavenet-D/male_aa_00907.pt
ar-XA-Wavenet-B/male_aa_00862.wav,ar-XA-Wavenet-B/male_aa_00862.pt
ar-XA-Wavenet-D/male_ac_01398.wav,ar-XA-Wavenet-D/male_ac_01398.pt
ar-XA-Wavenet-D/male_ac_01399.wav,ar-XA-Wavenet-D/male_ac_01399.pt
ar-XA-Wavenet-B/female_ab_00014.wav,ar-XA-Wavenet-B/female_ab_00014.pt
ar-XA-Wavenet-D/male_ac_01571.wav,ar-XA-Wavenet-D/male_ac_01571.pt
ar-XA-Wavenet-D/female_ab_00209.wav,ar-XA-Wavenet-D/female_ab_00209.pt
ar-XA-Wavenet-B/male_ac_01244.wav,ar-XA-Wavenet-B/male_ac_01244.pt
ar-XA-Wavenet-B/female_ab_00350.wav,ar-XA-Wavenet-B/female_ab_00350.pt
ar-XA-Wavenet-B/female_ab_00385.wav,ar-XA-Wavenet-B/female_ab_00385.pt
ar-XA-Wavenet-B/female_ab_00341.wav,ar-XA-Wavenet-B/female_ab_00341.pt
ar-XA-Wavenet-D/female_ab_00235.wav,ar-XA-Wavenet-D/female_ab_00235.pt
ar-XA-Wavenet-D/male_aa_01162.wav,ar-XA-Wavenet-D/male_aa_01162.pt
ar-XA-Wavenet-B/female_ab_00263.wav,ar-XA-Wavenet-B/female_ab_00263.pt
ar-XA-Wavenet-B/female_ab_00016.wav,ar-XA-Wavenet-B/female_ab_00016.pt
ar-XA-Wavenet-B/female_ad_00704.wav,ar-XA-Wavenet-B/female_ad_00704.pt
ar-XA-Wavenet-B/female_ad_00768.wav,ar-XA-Wavenet-B/female_ad_00768.pt
ar-XA-Wavenet-D/female_ad_00579.wav,ar-XA-Wavenet-D/female_ad_00579.pt
ar-XA-Wavenet-B/female_ab_00113.wav,ar-XA-Wavenet-B/female_ab_00113.pt
ar-XA-Wavenet-B/male_aa_00937.wav,ar-XA-Wavenet-B/male_aa_00937.pt
